XF
W1
3156095,20211026,12110100,11.50;
3150055,20211026,12112221,16.50;
3183743,20211026,12115913,21.00;
3170495,20211026,12123298,7.50;
3181268,20211026,12130230,15.00;
3190169,20211026,12132663,16.50;
3172475,20211026,12134744,20.00;
3174815,20211026,12141748,12.50;
3132109,20211026,12145204,10.50;
3185741,20211026,12151564,20.00;
3182005,20211026,12154476,17.50;
3142748,20211026,12162244,11.50;
3173951,20211026,12165852,18.50;
3180403,20211026,12173695,14.50;
3145556,20211026,12180318,17.50;
3184229,20211026,12182466,19.00;
3171845,20211026,12184612,10.00;
3181259,20211026,12192268,20.50;
3208763,20211026,12195486,13.00;
3193823,20211026,12202177,14.00;
3128113,20211026,12205125,13.50;
3139085,20211026,12212096,9.00;
3201553,20211026,12215471,18.50;
3158912,20211026,12222745,9.50;
3182942,20211026,12225162,7.50;
3152297,20211026,12232843,21.00;
3174707,20211026,12235765,11.00;
3157823,20211026,12242117,14.00;
3134305,20211026,12245620,21.50;
3157904,20211026,12253427,12.00;
3180944,20211026,12255515,21.00;
3201643,20211026,12262339,17.50;
3203957,20211026,12265749,21.50;
3154466,20211026,12273727,16.50;
3159632,20211026,12280478,19.50;
3155177,20211026,12283605,15.50;
3149192,20211026,12285686,17.00;
3154394,20211026,12293133,21.00;
3175175,20211026,12300208,11.00;
3167039,20211026,12303315,21.00;
3149516,20211026,12305683,18.50;
3153575,20211026,12313182,10.50;
3161044,20211026,12320711,20.50;
3202831,20211026,12323512,7.00;
3195605,20211026,12330795,8.50;
3151261,20211026,12334727,15.50;
3123811,20211026,12340862,9.00;
3183103,20211026,12344708,13.00;
3193418,20211026,12351957,15.00;
3128212,20211026,12355027,10.50;
3156220,20211026,12361364,11.50;
3127772,20211026,12364394,12.00;
3169802,20211026,12371127,18.50;
3166896,20211026,12375068,21.00;
3202499,20211026,12381929,15.00;
3137573,20211026,12385328,9.50;
3165608,20211026,12393133,13.50;
3160784,20211026,12400357,18.50;
3131317,20211026,12403636,21.50;
3189792,20211026,12405745,17.50;
3195821,20211026,12413288,12.00;
3164195,20211026,12415316,13.50;
3139526,20211026,12422417,20.00;
3173933,20211026,12425951,12.00;
3180188,20211026,12432765,15.50;
3154961,20211026,12434833,8.50;
3180115,20211026,12441547,7.00;
3165626,20211026,12444826,10.50;
3185778,20211026,12450977,12.00;
3186218,20211026,12453895,8.00;
3135548,20211026,12461157,9.50;
3183176,20211108,17003331,11.50;
3127006,20211108,17005808,18.50;
3153467,20211108,17011960,14.50;
3204505,20211108,17015734,7.50;
3176200,20211108,17023161,21.00;
3170233,20211108,17025505,7.50;
3166517,20211108,17032769,14.00;
3167093,20211108,17035046,12.00;
3177560,20211108,17041848,9.00;
3139067,20211108,17044319,9.50;
3158868,20211108,17052272,13.00;
3141947,20211108,17055464,18.00;
3167606,20211108,17063331,18.50;
3207232,20211108,17070865,18.00;
3160180,20211108,17074292,15.50;
3189215,20211108,17080485,18.50;
3167598,20211108,17082806,9.50;
3177191,20211108,17090273,11.50;
3141334,20211108,17093967,7.00;
3184634,20211108,17100469,9.50;
3148391,20211108,17103019,11.50;
3182087,20211108,17110792,7.00;
3133397,20211108,17114651,20.50;
3172781,20211108,17120990,18.00;
3163628,20211108,17124311,11.50;
3129770,20211108,17131754,13.50;
3164005,20211108,17134357,9.00;
3162845,20211108,17140440,9.50;
3143080,20211108,17143015,8.00;
3171494,20211108,17150397,16.00;
3165644,20211108,17152812,19.00;
3124298,20211108,17155100,10.00;
3138248,20211108,17162130,19.50;
3142676,20211108,17165021,15.00;
3187000,20211108,17171462,8.00;
3129004,20211108,17173860,11.50;
3209285,20211108,17180617,12.00;
3172187,20211108,17183132,11.00;
3131885,20211108,17190343,12.50;
3136169,20211108,17194121,12.00;
3146474,20211108,17201376,12.00;
3167237,20211108,17204661,16.50;
3159425,20211108,17211379,21.00;
3132433,20211108,17214331,17.00;
3185958,20211108,17220708,13.50;
3128852,20211108,17223794,21.00;
3191933,20211108,17230143,9.50;
3150686,20211108,17232579,8.50;
3175292,20211108,17235381,8.50;
3183608,20211108,17242348,11.50;
3149804,20211108,17245727,11.00;
3143116,20211108,17253000,13.50;
3148841,20211108,17260570,8.00;
3124360,20211108,17263314,19.50;
3194958,20211108,17270275,8.50;
3184292,20211108,17272587,15.50;
3205036,20211108,17275336,14.50;
3126674,20211108,17282980,17.50;
3181745,20211108,17285496,16.00;
3193256,20211108,17292323,18.00;
3179991,20211108,17294445,9.00;
3160874,20211108,17301905,9.50;
3203092,20211108,17304871,20.00;
3138347,20211108,17310950,14.50;
3127150,20211108,17314248,12.00;
3202561,20211108,17321439,20.50;
3184346,20211108,17324197,17.00;
3195290,20211108,17331144,15.00;
3158011,20211108,17333182,18.00;
3123749,20211108,17335777,17.50;
3128258,20211108,17342647,11.00;
3125350,20211108,17345765,21.50;
3171629,20211108,17352228,13.00;
3193274,20211108,17360198,15.00;
3126287,20211108,17363654,21.50;
3208727,20211108,17371158,11.50;
3130723,20211108,17374467,11.00;
3156806,20211108,17382430,10.50;
3189369,20211108,17385625,10.00;
3176002,20211108,17393270,19.50;
3172178,20211108,17400555,17.00;
3175021,20211108,17403564,13.00;
3127367,20211108,17405702,18.00;
3159029,20211108,17411968,21.50;
3160982,20211108,17414301,13.50;
3190989,20211108,17421048,8.00;
3125549,20211108,17423708,12.50;
3204253,20211108,17430089,7.00;
3127024,20211108,17433427,18.00;
3184355,20211108,17435919,8.50;
3126430,20211108,17442620,18.50;
3173357,20211108,17445158,11.00;
3201094,20211108,17451767,11.00;
3132703,20211108,17455025,13.00;
3167048,20211108,17462508,13.00;
3174707,20211108,17465346,18.00;
3189846,20211108,17471400,20.00;
3167804,20211108,17475026,10.00;
3147761,20211108,17483011,8.00;
3196640,20211108,17485354,14.00;
3131470,20211108,17492857,13.50;
3150596,20211108,17494922,20.00;
3193634,20211108,17502511,15.50;
3180070,20211108,17505600,16.00;
3150424,20211108,17511872,13.50;
3176750,20211108,17514212,9.50;
3132118,20211108,17522145,14.50;
3186182,20211108,17524411,19.00;
3162007,20211108,17530970,7.00;
3177894,20211108,17534498,18.50;
3145989,20211108,17540511,11.00;
3188207,20211108,17543973,19.00;
3165185,20211108,17551446,12.00;
3207836,20211108,17554871,16.50;
3130147,20211108,17562305,14.00;
3179676,20211108,17564684,17.00;
3199881,20211108,17571878,17.00;
3166364,20211108,17575676,12.50;
3173816,20211108,17583333,8.00;
3208321,20211108,17590641,17.00;
3206945,20211108,17593185,15.50;
3145808,20211108,18000043,21.00;
3182708,20211108,18002522,13.00;
3160063,20211108,18004603,12.50;
3153845,20211108,18011603,20.50;
3126629,20211108,18015351,7.00;
3135764,20211108,18022488,11.50;
3149633,20211108,18030260,13.50;
3205405,20211108,18033738,15.00;
3171151,20211108,18040449,14.00;
3186209,20211108,18042918,21.00;
3190637,20211108,18045642,20.50;
3199467,20211108,18051850,17.50;
3208259,20211108,18055427,21.50;
3156293,20211108,18062369,11.50;
3134602,20211108,18065087,12.50;
3147653,20211108,18071833,19.00;
3206378,20211108,18075608,13.00;
3155401,20211108,18082587,16.50;
3173401,20211108,18084808,20.00;
3176039,20211108,18092498,16.00;
3145907,20211108,18095472,18.00;
3161314,20211108,18102904,13.50;
3146357,20211108,18105009,14.00;
3170017,20211108,18112166,13.50;
3192266,20211108,18114801,11.00;
3149318,20211108,18121027,7.50;
3187848,20211108,18124071,19.50;
3199953,20211108,18131031,20.50;
3149912,20211108,18133681,13.50;
3142018,20211108,18140823,21.50;
3151360,20211108,18144668,7.50;
3178802,20211108,18150827,18.50;
3151766,20211108,18153725,19.00;
3187190,20211108,18161254,21.00;
3182177,20211108,18164871,15.00;
3126836,20211108,18172575,18.50;
3143783,20211108,18180453,16.00;
3145286,20211108,18183702,18.50;
3133469,20211108,18191649,18.00;
3177227,20211108,18194560,10.00;
3135494,20211108,18202524,11.50;
3206305,20211108,18210445,13.50;
3157283,20211108,18214135,15.50;
3182258,20211108,18221617,12.00;
3125242,20211108,18224267,13.00;
3156815,20211108,18230603,13.00;
3149363,20211108,18233742,9.00;
3162106,20211108,18241420,12.50;
3182546,20211108,18244143,12.00;
3156699,20211108,18251681,10.50;
3169893,20211108,18254187,21.50;
3172303,20211108,18260218,19.00;
3194002,20211108,18263735,14.00;
3165824,20211108,18271363,20.50;
3198936,20211108,18274535,7.50;
3161945,20211108,18281130,18.50;
3124478,20211108,18283751,16.50;
3169127,20211108,18291674,11.50;
3162818,20211108,18295537,7.00;
3150730,20211108,18301727,20.00;
3138572,20211108,18303782,20.00;
3192103,20211108,18311538,9.00;
3130318,20211108,18313897,11.50;
3123785,20211108,18320176,17.00;
3185011,20211108,18322770,11.00;
3133612,20211108,18325567,11.50;
3198666,20211108,18331848,14.00;
3209474,20211108,18334360,9.00;
3149345,20211108,18341226,7.00;
3156987,20211108,18345219,13.50;
3207773,20211108,18351718,7.50;
3158499,20211108,18354631,12.00;
3194192,20211108,18362002,7.50;
3179649,20211108,18365753,14.50;
3179126,20211108,18372131,21.00;
3161279,20211108,18375248,16.00;
3190475,20211108,18382515,18.00;
3179694,20211108,18385998,15.00;
3204055,20211108,18393951,21.50;
3170602,20211108,18400809,16.50;
3182573,20211108,18404281,20.00;
3146816,20211108,18411299,7.50;
3166085,20211108,18414018,20.00;
3128735,20211108,18421390,16.50;
3158282,20211108,18424835,19.50;
3130877,20211108,18431148,15.50;
3166733,20211108,18434949,18.50;
3203704,20211108,18441598,9.00;
3148256,20211108,18443734,16.00;
3190169,20211108,18445971,13.50;
3177704,20211108,18453174,15.50;
3131812,20211108,18460620,20.50;
3200752,20211108,18463386,18.50;
3206459,20211121,07001376,8.60;
3126160,20211121,07003329,6.15;
3199197,20211121,07005267,8.60;
3160676,20211121,07011249,4.40;
3170053,20211121,07013193,9.30;
3207494,20211121,07014336,5.45;
3139409,20211121,07015973,3.35;
3205757,20211121,07021339,5.80;
3150811,20211121,07022881,8.25;
3194093,20211121,07024205,5.45;
3123703,20211121,07025520,3.00;
3153269,20211121,07030830,3.70;
3183914,20211121,07032694,4.05;
3159263,20211121,07033853,6.15;
3142360,20211121,07034873,8.95;
3177740,20211121,07040792,7.20;
3132271,20211121,07042417,4.05;
3148175,20211121,07043989,7.20;
3131597,20211121,07045322,3.00;
3183581,20211121,07050425,8.25;
3194615,20211121,07051984,8.95;
3147581,20211121,07053905,4.05;
3170729,20211121,07055750,7.20;
3128041,20211121,07060901,5.80;
3209410,20211121,07062106,5.80;
3202516,20211121,07063301,3.35;
3208231,20211121,07064943,5.80;
3164104,20211121,07070643,10.00;
3150136,20211121,07072436,4.05;
3184968,20211121,07073436,8.95;
3185444,20211121,07074711,8.60;
3174112,20211121,07075911,5.45;
3189738,20211121,07081827,6.15;
3206675,20211121,07083775,5.45;
3169398,20211121,07085068,4.75;
3178938,20211121,07090836,8.60;
3202435,20211121,07092291,6.15;
3140272,20211121,07093433,8.60;
3190015,20211121,07094681,5.80;
3139968,20211121,07100134,5.10;
3184120,20211121,07101264,5.10;
3143143,20211121,07103018,10.00;
3126034,20211121,07104203,9.65;
3178596,20211121,07105417,6.50;
3160199,20211121,07111037,7.90;
3203326,20211121,07112436,3.35;
3167110,20211121,07114204,8.60;
3161053,20211121,07115806,3.35;
3154051,20211121,07121351,6.50;
3204820,20211121,07122952,7.55;
3152521,20211121,07124913,7.55;
3201841,20211121,07130689,6.85;
3195560,20211121,07132222,7.55;
3167327,20211121,07133260,4.75;
3130552,20211121,07134913,7.55;
3154970,20211121,07140147,7.55;
3188270,20211121,07142087,7.20;
3150712,20211121,07143841,7.90;
3164799,20211121,07145065,8.60;
3130147,20211121,07150148,6.15;
3127457,20211121,07152111,7.90;
3136312,20211121,07153548,4.75;
3205018,20211121,07155143,9.30;
3182555,20211121,07160421,5.80;
3203209,20211121,07162115,9.65;
3125710,20211121,07163165,9.65;
3203164,20211121,07164454,8.60;
3179577,20211121,07165623,6.50;
3167417,20211121,07170746,5.80;
3175445,20211121,07172515,6.15;
3151973,20211121,07173655,4.75;
3174275,20211121,07174723,4.05;
3167921,20211121,07180566,8.60;
3170620,20211121,07181759,7.55;
3127754,20211121,07183006,4.40;
3126647,20211121,07184417,6.85;
3170297,20211121,07190022,8.95;
3197928,20211121,07191934,7.90;
3187479,20211121,07193922,7.90;
3153476,20211121,07195861,9.65;
3184427,20211121,07201803,4.05;
3186948,20211121,07202855,3.00;
3147374,20211121,07204659,3.70;
3157111,20211121,07205812,6.15;
3137654,20211121,07210919,9.30;
3142162,20211121,07212026,3.35;
3170404,20211121,07213107,3.35;
3181790,20211121,07214940,3.70;
3173276,20211121,07215972,4.75;
3203047,20211121,07221063,6.85;
3190862,20211121,07222833,8.95;
3147239,20211121,07224518,5.80;
3200040,20211121,07225580,3.00;
3137915,20211121,07231284,5.80;
3158309,20211121,07233243,9.65;
3172420,20211121,07234629,7.90;
3127556,20211121,07235840,6.15;
3188937,20211121,07241078,9.30;
3204910,20211121,07242192,6.50;
3173195,20211121,07244118,7.90;
3138400,20211121,07245928,5.10;
3201580,20211121,07251055,8.60;
3195371,20211121,07252990,9.65;
3161242,20211121,07254223,7.20;
3156554,20211121,07255757,4.05;
3189972,20211121,07260956,4.75;
3144971,20211121,07262753,9.30;
3141541,20211121,07263954,4.75;
3123938,20211121,07265598,9.30;
3155717,20211121,07271028,3.35;
3207449,20211121,07272184,7.90;
3189693,20211121,07273801,5.10;
3152332,20211121,07275378,4.05;
3129220,20211121,07280472,5.10;
3158606,20211121,07281528,4.40;
3161125,20211121,07283188,3.35;
3128456,20211121,07284237,3.00;
3190448,20211121,07285784,8.60;
3130381,20211121,07290893,5.10;
3128537,20211121,07292097,5.45;
3181231,20211121,07293254,7.55;
3134710,20211121,07294363,7.90;
3152198,20211121,07295693,8.60;
3155122,20211121,07301021,5.10;
3137816,20211121,07302153,4.40;
3130732,20211121,07304008,9.65;
3156103,20211121,07305861,5.45;
3180575,20211121,07311307,5.10;
3146203,20211121,07312368,8.25;
3196758,20211121,07314183,4.05;
3168902,20211121,07315533,5.80;
3154853,20211121,07321532,9.30;
3127529,20211121,07322861,8.95;
3173483,20211121,07323997,3.00;
3124405,20211121,07325325,3.00;
3134215,20211121,07331186,9.65;
3189099,20211121,07332924,6.50;
3203470,20211121,07334669,5.80;
3178532,20211121,07340424,4.05;
3143468,20211121,07341696,7.55;
3178730,20211121,07343529,6.50;
3169776,20211121,07344908,6.15;
3148463,20211121,07350067,10.00;
3163727,20211121,07351860,6.15;
3201751,20211121,07353625,6.15;
3190925,20211121,07355378,7.90;
3197234,20211121,07361105,5.45;
3184986,20211121,07362114,3.00;
3143693,20211121,07363276,10.00;
3156059,20211121,07365086,5.45;
3188919,20211121,07370712,8.60;
3128393,20211121,07372033,10.00;
3198116,20211121,07373407,5.80;
3154060,20211121,07374606,8.60;
3162656,20211121,07375712,3.70;
3153863,20211121,07380754,8.60;
3178037,20211121,07381943,6.85;
3191096,20211121,07383634,8.25;
3139643,20211121,07385227,10.00;
3151072,20211121,07390257,8.95;
3156617,20211121,07392102,6.50;
3142036,20211121,07394051,9.65;
3125189,20211121,07395369,5.45;
3127114,20211121,07401310,7.90;
3187578,20211121,07403215,5.80;
3153944,20211121,07404934,4.40;
3207278,20211121,07410513,6.15;
3134080,20211121,07412217,3.35;
3189431,20211121,07413331,6.85;
3191924,20211121,07415165,10.00;
3128212,20211121,07420838,4.05;
3208772,20211121,07421846,3.00;
3181583,20211121,07423038,7.90;
3192635,20211121,07424668,8.25;
3169325,20211121,07430357,10.00;
3183941,20211121,07432292,8.60;
3157445,20211121,07433296,3.00;
3188306,20211121,07435253,9.30;
3142568,20211121,07440857,9.65;
3196929,20211121,07442678,3.00;
3144287,20211121,07443726,7.90;
3143198,20211121,07444854,4.75;
3161152,20211121,07450001,7.20;
3160630,20211121,07451284,7.55;
3176877,20211121,07452441,8.95;
3190529,20211121,07453832,6.15;
3158589,20211121,07454959,9.65;
3145187,20211121,07460345,5.10;
3126421,20211121,07461636,5.80;
3177146,20211121,07463056,8.95;
3133171,20211121,07464353,3.00;
3193922,20211121,07465860,3.35;
3197153,20211121,07471495,8.60;
3199935,20211121,07473207,5.45;
3179496,20211121,07474889,3.35;
3129329,20211121,07480177,5.45;
3126205,20211121,07481336,4.75;
3134396,20211121,07483019,8.25;
3176912,20211121,07484158,7.55;
3156671,20211121,07485566,4.40;
3124045,20211121,07490885,4.05;
3196352,20211121,07492117,8.25;
3191546,20211121,07493642,7.20;
3166346,20211121,07495416,5.80;
3124333,20211121,07500660,4.40;
3142829,20211121,07502025,5.80;
3164924,20211121,07503514,9.30;
3125963,20211121,07505268,8.25;
3180403,20211121,07511245,5.80;
3136574,20211121,07513011,3.00;
3146438,20211121,07514810,8.25;
3158200,20211121,07520712,4.05;
3150596,20211121,07522436,7.90;
3131957,20211121,07524086,8.25;
3135098,20211121,07525368,4.40;
3141019,20211121,07530721,8.60;
3126331,20211121,07531985,8.25;
3174626,20211121,07533852,10.00;
3144205,20211121,07535622,9.30;
3128690,20211121,07540780,10.00;
3131083,20211121,07541978,5.80;
3168650,20211121,07543436,4.05;
3157940,20211121,07544779,7.55;
3149444,20211121,07550456,3.70;
3191032,20211121,07552109,6.15;
3198369,20211121,07553165,3.00;
3158129,20211121,07554985,8.25;
3169992,20211121,07560056,9.30;
3186443,20211121,07561137,8.25;
3128654,20211121,07562582,5.10;
3186623,20211121,07563966,8.60;
3136420,20211121,07565203,10.00;
3158246,20211121,07571012,3.70;
3155410,20211121,07572135,7.55;
3127871,20211121,07574052,8.60;
3168597,20211121,07575421,6.85;
3174220,20211121,07580867,6.50;
3177498,20211121,07581869,7.90;
3154547,20211121,07583034,4.75;
3133658,20211121,07584085,10.00;
3125981,20211121,07585527,7.55;
3192266,20211121,07590891,10.00;
3126908,20211121,07592346,6.85;
3154268,20211121,07594166,6.50;
3168335,20211121,07595347,5.80;
3129248,20211121,08001141,9.30;
3208754,20211121,08002778,5.10;
3162124,20211121,08004111,7.90;
3137483,20211121,08005263,7.20;
3187884,20211121,08010540,9.30;
3137069,20211121,08012181,6.15;
3189864,20211121,08013572,5.45;
3124829,20211121,08014937,9.30;
3171610,20211121,08020158,6.50;
3125477,20211121,08021728,3.00;
3185769,20211121,08023300,5.10;
3138851,20211121,08024961,7.20;
3151090,20211121,08030589,3.35;
3157553,20211121,08032159,7.55;
3166300,20211121,08033483,9.30;
3133225,20211121,08035379,5.45;
3140100,20211121,08041030,8.25;
3165149,20211121,08042416,4.40;
3151540,20211121,08044176,10.00;
3131155,20211121,08045751,6.85;
3149327,20211121,08051673,6.50;
3185309,20211121,08052900,5.10;
3174969,20211121,08054725,8.95;
3177623,20211121,08055745,10.00;
3149787,20211121,08061701,6.15;
3133072,20211121,08062795,3.35;
3147725,20211121,08063883,6.85;
3147590,20211121,08065739,4.05;
3124063,20211121,08071139,10.00;
3171151,20211121,08072551,7.20;
3193797,20211121,08074158,3.35;
3197081,20211121,08075568,9.30;
3147185,20211121,08081311,7.90;
3205270,20211121,08083133,6.50;
3207287,20211121,08084155,8.95;
3132686,20211121,08085201,3.35;
3159047,20211121,08091004,7.90;
3126791,20211121,08092585,7.90;
3175940,20211121,08094471,7.20;
3197234,20211121,08100025,6.85;
3197018,20211121,08101918,5.45;
3135250,20211121,08103272,9.65;
3138482,20211121,08105032,7.55;
3137627,20211121,08110146,4.40;
3145466,20211121,08111760,6.15;
3186452,20211121,08113069,6.15;
3126593,20211121,08114914,6.50;
3208844,20211121,08120742,6.50;
3167480,20211121,08122228,6.15;
3208637,20211121,08123517,9.30;
3133586,20211121,08124524,5.45;
3127565,20211121,08130135,7.20;
3178776,20211121,08131414,6.85;
3129428,20211121,08132940,8.60;
3181277,20211121,08134114,7.55;
3134611,20211121,08135842,6.15;
3145961,20211121,08141716,6.50;
3188405,20211121,08142832,5.10;
3168524,20211121,08144499,8.25;
3181268,20211121,08145710,6.50;
3206602,20211121,08150766,3.70;
3204406,20211121,08152276,6.50;
3196046,20211121,08153339,4.05;
3160946,20211121,08154440,7.90;
3189080,20211121,08155585,5.10;
3140533,20211121,08161028,7.90;
3166535,20211121,08162479,5.80;
3196136,20211121,08164183,5.80;
3171430,20211121,08170046,6.85;
3124900,20211121,08172012,8.95;
3166490,20211121,08173685,4.75;
3183103,20211121,08175137,3.00;
3160694,20211121,08180259,3.00;
3179621,20211121,08182025,5.10;
3182825,20211121,08183298,8.95;
3208484,20211121,08184301,4.05;
3208132,20211121,08185962,6.85;
3160072,20211121,08191840,3.35;
3136051,20211121,08193508,5.10;
3127880,20211121,08194609,9.65;
3134981,20211121,08195976,5.80;
3142180,20211121,08201141,8.25;
3166805,20211121,08202152,3.70;
3158354,20211121,08203292,7.55;
3176101,20211121,08204669,4.75;
3124892,20211121,08205858,6.15;
3196938,20211121,08211073,4.75;
3134639,20211121,08212329,7.90;
3162322,20211121,08214271,5.80;
3163457,20211121,08220111,8.95;
3198693,20211121,08221465,5.10;
3147338,20211121,08222964,3.35;
3196154,20211121,08224945,3.00;
3207872,20211121,08230838,6.50;
3207629,20211121,08232058,7.55;
3149084,20211121,08233839,6.50;
3172853,20211121,08235255,6.50;
3181079,20211121,08240365,9.30;
3162430,20211121,08241555,9.30;
3169352,20211121,08243138,4.75;
3154493,20211121,08244241,5.10;
3139247,20211121,08250109,4.05;
3169730,20211121,08251662,6.15;
3175913,20211121,08253481,4.40;
3152107,20211121,08254806,4.75;
3189035,20211121,08255990,8.95;
3159164,20211121,08261133,4.75;
3129897,20211121,08262687,9.65;
3182799,20211121,08264639,7.90;
3170396,20211121,08270522,6.15;
3198729,20211121,08271881,6.15;
3179009,20211121,08273589,4.05;
3137113,20211121,08275297,8.60;
3144089,20211121,08280687,10.00;
3172042,20211121,08282027,9.65;
3139995,20211121,08283413,6.15;
3143819,20211121,08284813,6.15;
3179289,20211121,08285871,9.65;
3146500,20211121,08291389,3.70;
3180520,20211121,08292523,6.15;
3129806,20211121,08293865,8.25;
3145277,20211121,08294969,9.30;
3162836,20211121,08300151,4.75;
3127664,20211121,08301327,9.65;
3185480,20211121,08302686,4.05;
3165338,20211121,08304551,7.20;
3201904,20211121,08310429,5.10;
3166274,20211121,08311567,4.05;
3190213,20211121,08313075,9.65;
3168632,20211121,08314736,9.65;
3136088,20211121,08320238,6.85;
3143332,20211121,08321914,6.50;
3186984,20211121,08323391,7.55;
3172871,20211121,08324822,5.45;
3190105,20211121,08330148,4.75;
3177155,20211121,08332027,8.25;
3178587,20211121,08333479,7.55;
3165301,20211121,08334694,5.80;
3152161,20211121,08335863,9.30;
3130183,20211121,08341852,4.40;
3160315,20211121,08342989,7.55;
3139247,20211121,08344922,6.85;
3158732,20211121,08350874,9.65;
3140038,20211121,08352513,4.40;
3170819,20211121,08354207,5.80;
3138068,20211121,08360011,5.10;
3157580,20211121,08361037,5.80;
3166201,20211121,08362610,4.05;
3164816,20211121,08363838,3.35;
3131533,20211121,08365346,6.85;
3199007,20211121,08370692,6.50;
3197982,20211121,08372508,9.30;
3133207,20211121,08374232,7.20;
3138833,20211121,08375285,6.85;
3147879,20211121,08380469,5.45;
3130192,20211121,08381471,9.30;
3149967,20211121,08383309,8.60;
3186911,20211121,08384879,7.55;
3131560,20211121,08390716,7.55;
3133504,20211121,08392647,5.45;
3162179,20211121,08393947,7.90;
3189017,20211121,08395421,4.40;
3173924,20211121,08400607,9.30;
3201175,20211121,08402580,4.05;
3198125,20211121,08404211,6.85;
3148049,20211121,08405938,6.85;
3152855,20211121,08410963,4.75;
3191906,20211121,08412819,9.65;
3160513,20211121,08414203,7.90;
3198251,20211121,08415670,7.90;
3170549,20211121,08420823,8.95;
3198279,20211121,08422125,4.05;
3196389,20211121,08423524,5.45;
3154411,20211121,08425161,4.75;
3183419,20211121,08430638,10.00;
3177407,20211121,08431989,10.00;
3163989,20211121,08433195,4.40;
3126836,20211121,08434210,9.65;
3125675,20211121,08440079,3.35;
3156275,20211121,08441771,9.65;
3165563,20211121,08442816,5.10;
3151306,20211121,08444194,6.50;
3195173,20211121,08445925,5.80;
3190691,20211121,08451452,5.45;
3177920,20211121,08452955,4.40;
3149714,20211121,08454714,7.55;
3159443,20211121,08460104,9.30;
3160964,20211121,08461537,3.35;
3177290,20211121,08462908,5.45;
3134963,20211121,08464523,7.55;
3130110,20211121,08465652,5.10;
3139157,20211121,08471038,4.75;
3205207,20211121,08472248,7.55;
3166751,20211121,08473635,7.20;
3197072,20211121,08475447,6.15;
3186182,20211121,08481378,3.70;
3190420,20211121,08482593,7.90;
3134125,20211202,17002513,10.00;
3157832,20211202,17005227,17.00;
3160621,20211202,17011250,10.00;
3175436,20211202,17013955,15.00;
3174770,20211202,17021681,9.50;
3173546,20211202,17023789,8.50;
3180557,20211202,17031671,18.50;
3133388,20211202,17033742,9.50;
3168542,20211202,17040973,8.50;
3177218,20211202,17043104,7.50;
3177795,20211202,17050633,16.50;
3183635,20211202,17053677,19.00;
3128960,20211202,17055922,14.00;
3145358,20211202,17063428,8.50;
3123686,20211202,17065786,18.50;
3205252,20211202,17072354,15.00;
3173807,20211202,17075139,13.50;
3183176,20211202,17081531,20.50;
3169406,20211202,17084524,10.50;
3197090,20211202,17090914,8.50;
3147996,20211202,17094677,16.00;
3152666,20211202,17102237,21.00;
3199548,20211202,17105624,11.00;
3136385,20211202,17112452,12.00;
3164627,20211202,17115841,18.50;
3170495,20211202,17122019,20.50;
3189152,20211202,17125704,21.50;
3189387,20211202,17133206,9.00;
3205676,20211202,17140166,12.50;
3162683,20211202,17142541,13.50;
3200815,20211202,17144862,12.00;
3152828,20211202,17151816,14.00;
3133135,20211202,17154309,15.00;
3206279,20211202,17161485,18.00;
3141064,20211202,17165292,21.00;
3137573,20211202,17173280,21.50;
3129086,20211202,17175797,18.00;
3142522,20211202,17182091,7.50;
3157454,20211202,17184764,10.00;
3166986,20211202,17191287,9.50;
3181088,20211202,17194992,8.50;
3201805,20211202,17202450,19.50;
3166085,20211202,17210169,20.50;
3175832,20211202,17212633,10.50;
3180700,20211202,17215602,11.00;
3132848,20211202,17221647,11.50;
3150433,20211202,17224065,14.00;
3149985,20211202,17230790,12.50;
3176651,20211202,17234349,13.50;
3141622,20211202,17240454,21.00;
3186470,20211202,17243929,10.50;
3126287,20211202,17251556,19.50;
3203326,20211202,17255176,14.00;
3146861,20211202,17263005,17.00;
3141055,20211202,17270697,17.50;
3208952,20211202,17274460,14.00;
3152378,20211202,17280749,13.00;
3153250,20211202,17283489,13.00;
3144539,20211202,17285550,17.50;
3184201,20211202,17293034,13.00;
3135700,20211202,17295897,20.50;
3157030,20211202,17302590,14.50;
3142144,20211202,17305686,14.50;
3130192,20211202,17313600,18.50;
3177812,20211202,17315886,13.50;
3165581,20211202,17323721,8.00;
3123983,20211202,17325878,21.00;
3144511,20211202,17333234,19.50;
3178460,20211202,17340323,16.00;
3206675,20211202,17344088,7.00;
3132910,20211202,17350709,9.50;
3188513,20211202,17353481,21.00;
3131236,20211202,17361120,10.00;
3139175,20211202,17363990,7.50;
3168524,20211202,17370591,11.00;
3147662,20211202,17374161,16.00;
3131155,20211202,17380243,17.00;
3127907,20211202,17382657,11.00;
3169280,20211202,17385844,12.00;
3187109,20211202,17393547,14.00;
3172105,20211202,17400142,13.50;
3178118,20211202,17403548,9.00;
3163321,20211202,17410711,7.00;
3137276,20211202,17414013,7.00;
3125611,20211202,17420567,9.50;
3125783,20211202,17422958,18.50;
3174464,20211202,17430368,12.00;
3202363,20211202,17433294,19.00;
3123730,20211202,17440392,18.50;
3201283,20211202,17442706,7.50;
3130822,20211202,17445244,11.50;
3151315,20211202,17451516,15.50;
3161747,20211202,17453966,20.00;
3147707,20211202,17460886,9.50;
3184111,20211202,17464489,7.00;
3185084,20211202,17472151,15.00;
